smiles,id-num,id,database,db_id,similarity,caco2_wang,clearance_hepatocyte_az,clearance_microsome_az,half_life_obach,ld50_zhu,lipophilicity_astrazeneca,ppbr_az,solubility_aqsoldb,vdss_lombardo,ames,bbb_martins,bioavailability_ma,cyp2c9_substrate_carbonmangels,cyp2c9_veith,cyp2d6_substrate_carbonmangels,cyp2d6_veith,cyp3a4_substrate_carbonmangels,cyp3a4_veith,dili,herg,hia_hou,pgp_broccatelli,molecular_weight,formal_charge,clogp,heavy_atoms,h_bond_acceptors,h_bond_donor,rotatable_bonds,num_of_rings,molar_refractivity,number_of_atoms,topological_surface_area_mapping
COc1ccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c(OC)c1,92,MCULE-3596152698-DMCH,MCULE-FULL,1503112,0.82809,-5.006677151,96.19164276123047,83.35017395019531,28.55935287475586,2.778977394104004,3.549023389816284,98.80564117,-4.434066296,5.744965076446533,0.6625085473060608,0.978578508,0.9998618364334106,0.086514421,0.9875298738479614,0.046593017876148224,0.8962441682815552,0.8470368981361389,0.9999810457229614,0.9833009243011475,0.9993805885314941,0.9999464750289917,0.9778656959533691,380.18484062799996,0,3.981500000000003,28,7,2,7,4,109.83040000000004,28,77.53
COc1ccc(Oc2nc(SCc3ccccc3)nc3ccsc23)cc1,93,MCULE-6709690645-DMCH,MCULE-FULL,2766783,0.82792,-5.042505264,54.75257492,104.92768096923828,33.683982849121094,2.202509641647339,3.8227219581604004,96.83753967285156,-4.948564053,5.2499823570251465,0.9423153400421143,0.8680270910263062,0.993210495,0.5932850241661072,0.9991925358772278,0.073525101,0.001037563,0.9373169541358948,0.9971357583999634,0.990858257,0.9980244636535645,0.9996050000190735,0.9613211154937744,380.06531975200005,0,5.784500000000004,26,6,0,6,4,106.48600000000003,26,44.24
COc1ccc(Nc2nc(NCCCO)nc3[nH]ncc23)cc1,94,MCULE-7623544917-DMCH,MCULE-FULL,855460,0.8279,-5.470097542,60.938323974609375,32.01583480834961,3.599116086959839,2.2747836112976074,2.3251559734344482,84.43475341796875,-4.03495121,2.9696168899536133,0.9933288097381592,0.7483192682266235,0.9970704317092896,0.03012073,0.003459842,0.089807719,0.13426542282104492,0.5043940544128418,0.9929887652397156,0.6868317723274231,0.9950213432312012,0.9996953010559082,0.014647025614976883,314.1491238,0,1.8993999999999995,23,7,4,7,3,88.1529,23,107.98
Cc1ccc(Nc2nc(NCCCO)nc3c2cnn3C)c(O)c1,95,MCULE-4018667733-DMCH,MCULE-FULL,21574344,0.82782,-5.384445667,42.67213439941406,33.114524841308594,0.4774007201194763,2.383840799331665,2.737316370010376,87.10466003417969,-3.75249815,1.8521413803100586,0.9142944812774658,0.029395677149295807,0.9982115030288696,0.063421838,0.024712270125746727,0.096816838,0.108496755,0.4163578152656555,0.9130703210830688,0.5917267799377441,0.98996079,0.9997124075889587,7.887593528721482e-05,328.1647739,0,1.9152199999999995,24,8,4,6,3,92.62300000000002,24,108.12000000000002
CCC(CNc1cc(-c2ccccc2)nc2ccnn12)OC,96,MCULE-2653756820-DMCH,MCULE-FULL,1935293,0.82779,-4.580272675,64.62624359,77.43738555908203,0.3974478244781494,2.470040798187256,2.6336567401885986,91.22093963623047,-3.664131165,1.8189486265182495,0.9913358688354492,0.9988698363304138,0.9999685287475586,0.022669671,0.014613362960517406,0.0072787,0.036689121,0.9628822207450867,0.10399025678634644,0.9187972545623779,0.9898570775985718,0.9999746084213257,0.21767590939998627,296.16371125999996,0,3.233200000000002,22,5,1,6,3,88.00070000000004,22,51.45
COCCNc1nc(Nc2ccc(OC)cc2OC)c2cnn(C)c2n1,97,MCULE-3906546947-DMCH,MCULE-FULL,21572816,0.82757,-4.678819656,84.17742156982422,65.63958740234375,11.467576026916504,2.6041388511657715,2.245488166809082,89.18994903564453,-2.561807156,0.5084372162818909,0.1760891079902649,0.6882545948028564,0.9967641830444336,0.44566473364830017,0.074961171,0.4086623191833496,0.011351194232702255,0.9987701773643494,0.9763362407684326,0.7433006763458252,0.6297849416732788,0.9988974332809448,0.017578727,358.17533856400007,0,2.1823999999999995,26,9,2,8,3,99.49840000000006,26,95.35000000000001
COc1ccc(Nc2nc(NCC3CCCO3)nc(N)c2[N+](=O)[O-])cc1,98,MCULE-9330986458-DMCH,MCULE-FULL,535013,0.8275,-5.545255661,75.64712524414062,43.51235580444336,2.407616376876831,2.837614059448242,1.6580584049224854,86.43826293945312,-3.377147913,2.565286874771118,0.9633926153182983,0.8699890971183777,0.9990541338920593,0.002657435,0.049520805,0.003566182,0.002668884,0.1149505227804184,0.7146643996238708,0.9983094930648804,0.9584648609161377,0.9832602143287659,0.000571265,360.1546031,0,2.3101000000000003,26,9,3,7,3,96.83920000000002,26,137.46
CNS(=O)(=O)CCNc1nc(-c2ccco2)nc2c1CCNCC2,99,MCULE-2643331510-DMCH,MCULE-FULL,1935175,0.82746,-5.491214752,28.339242935180664,5.493879318237305,26.91006088256836,2.118967294692993,-0.188869819,68.91424560546875,-1.849822879,4.521162986755371,0.16821663081645966,0.4586280584335327,0.9117060899734497,0.045515675097703934,0.013811410404741764,0.10582226514816284,0.000196578,0.8248826861381531,0.011286168359220028,0.9994184970855713,0.9771209955215454,0.9960171580314636,0.000493985,351.13651053200005,0,0.38589999999999974,24,7,3,6,3,91.34790000000002,24,109.15
Cc1ccc(C)c(Nc2nc(NCCN(C)C)nc3nccnc23)c1,100,MCULE-2160970804-DMCH,MCULE-FULL,2575403,0.82739,-4.803692818,58.83259963989258,53.021907806396484,8.005467414855957,2.6736347675323486,2.0992090702056885,89.14502716064453,-3.093774557,0.4722011387348175,0.9787641763687134,0.9485965371131897,0.937308133,0.018990617245435715,0.007235309,0.7787384986877441,0.9999252557754517,0.9628071784973145,0.03847485,0.8383960127830505,0.990885317,0.9992917776107788,0.3109833598136902,337.20149373600003,0,2.7537400000000005,25,7,2,6,3,101.37040000000003,25,78.86
CC(C)CCNc1nc(Nc2ccccc2Cl)c2cnn(C)c2n1,101,MCULE-2235821252-DMCH,MCULE-FULL,21581873,0.82736,-5.118357182,72.65564727783203,68.63890075683594,21.337217330932617,2.56072998,2.821756124,97.57037353515625,-3.684056997,5.793390274047852,0.5496863722801208,0.7995777130126953,0.998363197,0.089775756,0.6918343901634216,0.18451547622680664,0.8722193241119385,0.9976252913475037,0.4745045304298401,0.531440258,0.7633787393569946,0.9996199607849121,0.297532856,344.15162235200006,0,4.218300000000003,24,6,2,6,3,98.98340000000006,24,67.66
CCOCCCNc1nc(Nc2ccccc2O)c2cnn(C)c2n1,102,MCULE-1664203927-DMCH,MCULE-FULL,21607972,0.82733,-5.086341381,53.92736053466797,50.91447067260742,11.811503410339355,2.6010794639587402,2.149634838104248,89.06456756591797,-3.760012627,2.7110331058502197,0.24538379907608032,0.3444896340370178,0.9743004441261292,0.001621302,0.004193601,0.012771609239280224,0.08168491,0.8321632742881775,0.9028911590576172,0.40559259057044983,0.9960882663726807,0.998530388,0.001463573,342.18042394400004,0,2.6510000000000007,25,8,3,8,3,97.29320000000006,25,97.11999999999999
OCCNc1nc(NCC2CCCO2)c2ccccc2n1,103,MCULE-4683369957-DMCH,MCULE-FULL,2465208,0.82732,-5.168934345,80.34432983398438,26.43526268005371,15.403325080871582,2.588735342025757,1.2918906211853027,52.44847869873047,-2.128778696,3.621542215,0.10144087672233582,0.9735549688339233,0.9998315572738647,0.001876866,0.000356098,0.033689898,0.00065691,0.001226723,3.9729908166918904e-05,0.8942973017692566,0.9932230710983276,0.9999730587005615,4.367181463749148e-05,288.1586259,0,1.6248999999999996,21,6,3,6,3,82.57720000000003,21,79.3
CCCCNc1nc(Nc2ccccc2OC)c2cnn(C)c2n1,104,MCULE-5281515975-DMCH,MCULE-FULL,21567496,0.82706,-4.488960266,83.52742004394531,83.74921417236328,29.419160842895508,2.6923842430114746,2.652958869934082,95.97517395019531,-4.734365463,3.2264227867126465,0.9941579103469849,0.8113993406295776,0.9992073178291321,0.033917106688022614,0.8757325410842896,0.08288601,0.3452528119087219,0.9972578883171082,0.996366024,0.6980603337287903,0.9568389654159546,0.9998952150344849,0.039132673,326.1855093,0,3.3275000000000015,24,7,2,7,3,95.97840000000005,24,76.89
CCCCNc1nc(Nc2ccc(F)cc2Cl)c2cnn(C)c2n1,105,MCULE-3644990053-DMCH,MCULE-FULL,21567856,0.82698,-4.559719563,87.52040100097656,50.98194885253906,41.003822326660156,2.521456003189087,2.6903064250946045,97.90021514892578,-3.724858761,9.915184975,0.7531673908233643,0.8836400508880615,0.9992032647132874,0.012436610646545887,0.46693554520606995,0.008375941,0.5989915132522583,0.8517354726791382,0.762809157,0.8092070817947388,0.7961435317993164,0.9999498128890991,0.013047282584011555,348.12655047600003,0,4.111400000000002,24,6,2,6,3,94.39440000000005,24,67.66
CCCCCNc1nc(Nc2ccc(Cl)cc2Cl)c2cnn(C)c2n1,106,MCULE-7811196711-DMCH,MCULE-FULL,21580382,0.82696,-5.267982006,61.45201110839844,49.106239318847656,60.52265548706055,2.752389430999756,2.581218957901001,99.91506195,-3.751558542,9.550115585327148,0.8445326089859009,0.881085217,0.9984527826309204,0.098209634,0.5402240753173828,0.022502655163407326,0.9242949485778809,0.9902598261833191,0.8165373802185059,0.6928645372390747,0.9915382862091064,0.9998165965080261,0.1555415838956833,378.1126500000001,0,5.015800000000003,25,6,2,7,3,104.06340000000004,25,67.66
CCCCCNc1nc(Nc2ccc(C)cc2C)c2cnn(C)c2n1,107,MCULE-1466579343-DMCH,MCULE-FULL,21579417,0.82696,-4.959091187,82.94660949707031,53.531105041503906,47.46677780151367,2.620030641555786,2.6513588428497314,95.62020874023438,-3.725393534,1.3349696397781372,0.29157623648643494,0.9981997013092041,0.9779236912727356,0.10836885869503021,0.3253322243690491,0.057367306,0.970116377,0.9983512163162231,0.6259721517562866,0.6398223638534546,0.9908182621002197,0.9998476505279541,0.7869723439216614,338.22189483200003,0,4.325840000000002,25,6,2,7,3,103.51740000000007,25,67.66
CCCCCNc1nc(Nc2ccc(Cl)cc2C)c2cnn(C)c2n1,108,MCULE-1234398442-DMCH,MCULE-FULL,21579851,0.82696,-5.069756031,78.83451080322266,40.95201492,56.73074722290039,2.6750845909118652,2.5457749366760254,96.89421081542969,-3.632980347,6.427571773529053,0.93451035,0.9975836277008057,0.9939344525337219,0.013080772012472153,0.1908448040485382,0.029374204576015472,0.7736690044403076,0.9948102235794067,0.6022471785545349,0.5817502737045288,0.9958850741386414,0.9998476505279541,0.272752583,358.16727241600006,0,4.6708200000000035,25,6,2,7,3,103.79040000000005,25,67.66
COCCCNc1nc(Nc2ccc(F)c(F)c2F)c2cnn(C)c2n1,109,MCULE-8034054315-DMCH,MCULE-FULL,21586779,0.82686,-4.635127068,22.115032196044922,18.72100067138672,29.959857940673828,2.406090497970581,2.7735958099365234,82.96655273,-3.95174551,3.6854054927825928,0.9860653877258301,0.9987531900405884,0.9994465708732605,0.071922958,0.46724674105644226,0.068787873,0.1007513478398323,0.9993860721588135,0.9418943524360657,0.611593485,0.9973094463348389,0.999858022,0.003475306,366.1415938240001,0,2.972600000000001,26,7,2,7,3,90.88540000000003,26,76.89
COc1ccc(Nc2nc(NCc3ccccc3)nc3nccnc23)cc1,110,MCULE-5839812449-DMCH,MCULE-FULL,850505,0.82662,-4.995486259,82.84264373779297,59.42042922973633,192.15228271484375,2.16270113,3.296294689178467,95.36386108398438,-4.001828194,1.0706658363342285,0.9945504069328308,0.9258759021759033,0.9372584819793701,0.032360837,0.12212221324443817,0.017332008108496666,0.26175734400749207,0.7071756720542908,0.9993390440940857,0.9981454610824585,0.9988929629325867,0.9998830556869507,0.9450113773345947,358.1542092,0,3.7841000000000014,27,7,2,6,4,105.17340000000002,27,84.85000000000001
Cc1ccc(Nc2nc(NCCCO)nc3[nH]nnc23)cc1,111,MCULE-3330977734-DMCH,MCULE-FULL,2648571,0.82656,-5.972708225,41.649471282958984,18.18191146850586,4.106194019317627,2.225266456604004,1.2657465934753418,73.56730651855469,-2.757389307,2.5008294582366943,0.9910988211631775,0.8127205967903137,0.9979349374771118,0.057392977,0.019477104768157005,0.015405026264488697,0.010312552563846111,0.015436844900250435,0.20756639540195465,0.937079132,0.9306389093399048,0.9987589120864868,0.003246119,299.1494582,0,1.5942199999999995,22,7,4,6,3,84.13290000000002,22,111.64000000000001
COCCNc1nc(Nc2ccc(Br)c(C)c2C)c2cnn(C)c2n1,112,MCULE-7339184764-DMCH,MCULE-FULL,21573772,0.82648,-5.049364567,32.95072937011719,95.45186614990234,6.084888935089111,2.425429344177246,2.3618054389953613,95.31063842773438,-3.609137774,5.067816734313965,0.7015610933303833,0.8671959042549133,0.9974294304847717,0.017304968,0.9179252982139587,0.028154841,0.2780786454677582,0.9993053674697876,0.995259702,0.6429140567779541,0.9985583424568176,0.9998007416725159,0.054185666143894196,404.09602139200007,0,3.5445400000000022,25,7,2,6,3,103.56840000000004,25,76.89
COc1ccc(Nc2nc(NCc3ccccc3)c3nccnc3n2)cc1,113,MCULE-9229651673-DMCH,MCULE-FULL,660571,0.82637,-4.995486259,82.84264373779297,59.42042922973633,192.15228271484375,2.16270113,3.296294689178467,95.36386108398438,-4.001828194,1.0706658363342285,0.9945504069328308,0.9258759021759033,0.9372584819793701,0.032360837,0.12212221324443817,0.017332008108496666,0.26175734400749207,0.7071756720542908,0.9993390440940857,0.9981454610824585,0.9988929629325867,0.9998830556869507,0.9450113773345947,358.15420919600007,0,3.7841000000000014,27,7,2,6,4,105.17340000000002,27,84.85000000000001
COc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1,114,MCULE-9485266241-DMCH,MCULE-FULL,1952689,0.82637,-5.365747929,86.96939086914062,58.94514465332031,4.517330646514893,2.7478139400482178,2.8080270290374756,88.82579040527344,-3.729527473,2.076435089111328,0.9248443245887756,0.9903842210769653,0.999479353,0.15083108842372894,0.2856321930885315,0.015359160490334034,0.963803768,0.2404186874628067,0.9931886196136475,0.9584724307060242,0.9932275414466858,0.9999197721481323,0.38864850997924805,310.1429758,0,2.786200000000001,23,6,3,6,3,91.39020000000002,23,79.3
CCN(CC)CCNc1nc(Nc2ccc(C)cc2O)c2cnn(C)c2n1,115,MCULE-4519595964-DMCH,MCULE-FULL,21627631,0.82631,-5.549610615,61.90763473510742,100.11192321777344,27.74732780456543,2.7775423526763916,2.2381584644317627,75.39587402,-3.774952412,1.9458099603652954,0.14865590631961823,0.9643829464912415,0.9768070578575134,0.026718408,0.028073232620954514,0.29155150055885315,0.8843058943748474,0.9987252354621887,0.9732935428619385,0.49064162373542786,0.9993923902511597,0.9993440508842468,0.031840644776821136,369.2277084840001,0,2.87462,27,8,3,8,3,108.70820000000005,27,91.13000000000001
CC(C)CCNc1nc(Nc2ccc(F)cc2Cl)c2cnn(C)c2n1,116,MCULE-4892419503-DMCH,MCULE-FULL,21582219,0.82631,-5.06016922,86.81358337402344,67.85133361816406,24.705904006958008,2.610788106918335,3.239334822,96.52146911621094,-3.787526608,9.70940876,0.5996692776679993,0.9748023748397827,0.9950330257415771,0.014308493584394455,0.1483486294746399,0.10626218467950821,0.099099971,0.9943665862083435,0.5465237498283386,0.5216948390007019,0.8418183326721191,0.9996199607849121,0.090834342,362.14220054000003,0,4.357400000000003,25,6,2,6,3,98.94140000000003,25,67.66
CCCNc1nc(Nc2ccc(C(C)=O)cc2)c2cnn(C)c2n1,117,MCULE-4411659784-DMCH,MCULE-FULL,21563293,0.82631,-4.820122719,60.349220275878906,85.07904052734375,4.56983757,2.3920483589172363,2.709014415740967,93.2627182,-4.482736588,1.445464015007019,0.9934688806533813,0.8692331910133362,0.9987611770629883,0.007222154,0.913873553,0.06421914,0.13174030184745789,0.9995490908622742,0.299153209,0.6823482513427734,0.3550567030906677,0.999960184,0.17586733400821686,324.1698593,0,3.131400000000001,24,7,2,6,3,94.81390000000005,24,84.73
COCCCNc1nc(Nc2ccc(Br)c(C)c2C)c2cnn(C)c2n1,118,MCULE-9127538089-DMCH,MCULE-FULL,21588039,0.82623,-4.96018219,33.28968811035156,66.47734832763672,54.89875411987305,2.498601198196411,2.3662545680999756,94.14437103271484,-4.513081551,8.570927619934082,0.6960594654083252,0.9978933930397034,0.9995705485343933,0.007479944,0.9470486044883728,0.012949873693287373,0.4785940945148468,0.9987369179725647,0.9886273741722107,0.2914900481700897,0.9998781681060791,0.9996353387832642,0.6256062388420105,418.11167145600007,0,3.9346400000000017,26,7,2,7,3,108.18540000000004,26,76.89
CC(C)CCNc1nc(Nc2ccc(F)c(F)c2)c2cnn(C)c2n1,119,MCULE-2672112096-DMCH,MCULE-FULL,21581886,0.82611,-4.756350517,73.24919891357422,67.89143371582031,18.965526580810547,2.6722874641418457,2.9407973289489746,91.90604400634766,-3.536488771,9.174317359924316,0.7358881235122681,0.941493571,0.9930617213249207,0.28218474984169006,0.1698567420244217,0.36000484228134155,0.8004472851753235,0.9998594522476196,0.11971157789230347,0.46579352021217346,0.839712381,0.9999369382858276,0.00964373,346.1717510800001,0,3.8431000000000015,25,6,2,6,3,93.88940000000002,25,67.66
CCCCNc1nc(Nc2ccc(O)cc2C)c2cnn(C)c2n1,120,MCULE-7144667331-DMCH,MCULE-FULL,21567481,0.82607,-5.124970913,69.38788604736328,52.01525879,5.946689128875732,2.765096426010132,2.7722926139831543,95.70053864,-4.162621498,2.5704755783081055,0.9704651832580566,0.7969886660575867,0.9950835704803467,0.006106758,0.5136126279830933,0.00999368,0.20595137774944305,0.9381918907165527,0.9811680316925049,0.35480597615242004,0.9546210169792175,0.9998196959495544,0.00821388,326.1855093,0,3.3329200000000005,24,7,3,6,3,95.82820000000004,24,87.89
COCCCNc1nc(Nc2ccc(Cl)cc2Cl)c2cnn(C)c2n1,121,MCULE-6035399628-DMCH,MCULE-FULL,21587232,0.82596,-4.937765598,29.012331008911133,44.612632751464844,53.908660888671875,2.5844411849975586,2.4788477420806885,95.45634460449219,-4.132036686,4.774447917938232,0.5926342010498047,0.9965841770172119,0.9996215105056763,0.005878039,0.3451296389102936,0.004000719,0.18482635915279388,0.9917320013046265,0.9923709630966187,0.6276062726974487,0.999637246,0.9988844990730286,0.063111365,380.09191455600006,0,3.8621000000000025,25,7,2,7,3,101.03140000000003,25,76.89
COCCCNc1nc(Nc2ccc(Cl)cc2C)c2cnn(C)c2n1,122,MCULE-2677010185-DMCH,MCULE-FULL,21586702,0.82596,-4.674275875,38.356014251708984,52.77030944824219,37.49943542480469,2.3798344135284424,2.6501641273498535,93.74018859863281,-4.201185226,7.560907841,0.9216745495796204,0.9989514350891113,0.9977140426635742,0.002770802,0.1942903846502304,0.010856546461582184,0.20722828805446625,0.9446874260902405,0.9414273500442505,0.33319494128227234,0.9995359182357788,0.9991607666015625,0.048488829,360.1465369720001,0,3.517120000000001,25,7,2,7,3,100.75840000000004,25,76.89
CCCCCNc1nc(Nc2ccc(I)cc2)c2cnn(C)c2n1,123,MCULE-5351844169-DMCH,MCULE-FULL,21581382,0.82584,-5.01295948,49.13549805,48.13322830200195,164.8036651611328,2.676990032196045,2.686612129211426,99.64559173583984,-3.19046092,3.1856436729431152,0.2826808989048004,0.6337666511535645,0.9996262788772583,0.039619360119104385,0.12681175768375397,0.032598689,0.4224221706390381,0.9452016353607178,0.9711157083511353,0.792954147,0.9958101511001587,0.9998024106025696,0.1328665167093277,436.08724267200006,0,4.313600000000003,24,6,2,7,3,106.76040000000005,24,67.66
Cc1ccc(Nc2nc(NCCN(C)C)nc3nccnc23)cc1,124,MCULE-5320969124-DMCH,MCULE-FULL,2575367,0.82575,-4.689638138,47.707942962646484,30.338821411132812,2.713789463043213,2.5628743171691895,1.3865554332733154,80.01964569091797,-3.423554659,3.088359832763672,0.9968562126159668,0.852420449,0.9623664617538452,0.094960444,3.920767267118208e-05,0.8734761476516724,0.9950008988380432,0.9376605153083801,0.6760354042053223,0.8162022829055786,0.9926472902297974,0.9995392560958862,0.36687740683555603,323.18584367200003,0,2.4453200000000006,24,7,2,6,3,96.63340000000002,24,78.86
Clc1ccc(Nc2nc(NCCC3=CCCCC3)nc3[nH]cnc23)cc1,125,MCULE-6603232799-DMCH,MCULE-FULL,2645323,0.82558,-5.508172989,55.82382583618164,79.79371643066406,39.361732482910156,3.3388524055480957,2.643315076828003,94.81800842285156,-4.64769268,2.573080539703369,0.9429450631141663,0.9786179065704346,0.9931778907775879,0.000966699,0.8107480406761169,0.023751082,0.9974315762519836,0.9748851656913757,0.9998849630355835,0.7758392095565796,0.8381142020225525,0.999901295,0.10847663134336472,368.15162235200006,0,5.0523000000000025,26,5,3,6,4,106.07610000000001,26,78.52
Cc1ccc(Nc2nc(NCCN3CCOCC3)nc3[nH]nnc23)cc1,126,MCULE-5501758500-DMCH,MCULE-FULL,2648576,0.82554,-5.74931097,31.917692184448242,41.39525604248047,10.174103736877441,2.6920437812805176,1.0405691862106323,49.63038635253906,-2.790503979,3.3632748126983643,0.974318802,0.6469827890396118,0.9786124229431152,0.21771450340747833,0.20597238838672638,0.014509565196931362,0.003129994,0.9623556733131409,0.7909088730812073,0.9207854866981506,0.9969620108604431,0.9995447993278503,0.002989237,354.19165732400006,0,1.544019999999999,26,8,3,6,4,99.68910000000002,26,103.88
COCCCNc1nc(Nc2ccccc2O)c2cnn(C)c2n1,127,MCULE-5417866654-DMCH,MCULE-FULL,21586181,0.82552,-4.956753731,40.49399948120117,25.210407257080078,3.3869385719299316,2.238615036010742,2.2125442028045654,87.39862823486328,-3.254419088,1.738370656967163,0.8340133428573608,0.5762674808502197,0.9998314380645752,0.006735955,0.033034153282642365,0.083510414,0.021631449460983276,0.28146111965179443,0.988356888,0.5802942514419556,0.9884675145149231,0.9997043013572693,0.004994385,328.16477388000004,0,2.2608999999999995,24,8,3,7,3,92.67620000000004,24,97.11999999999999
CCOCCCNc1nc(Nc2ccc(Br)c(C)c2C)c2cnn(C)c2n1,128,MCULE-6691567740-DMCH,MCULE-FULL,21609994,0.82547,-4.892808914,59.32746887207031,62.92622756958008,51.663856506347656,2.620523452758789,1.847096324,97.90765380859375,-4.104675293,8.217076301574707,0.32466384768486023,0.9874048829078674,0.9986365437507629,0.000761353,0.5864382982254028,0.005526166,0.20993942022323608,0.9892293810844421,0.9974735379219055,0.21781206130981445,0.9999454021453857,0.9996896982192993,0.9172707796096802,432.12732152000007,0,4.324740000000002,27,7,2,8,3,112.80240000000005,27,76.89
COCCCNc1nc(Nc2ccc(C)cc2C)c2cnn(C)c2n1,129,MCULE-4451335674-DMCH,MCULE-FULL,1586802,0.82542,-4.771911621,67.16986846923828,80.58072662353516,34.22197723388672,2.5038368701934814,2.7787370681762695,89.42447662353516,-4.474065304,3.974665641784668,0.9976150989532471,0.9998169541358948,0.9964925646781921,0.004206332,0.071634494,0.018954316154122353,0.040904593,0.9992130994796753,0.36122480034828186,0.32304617762565613,0.9994439482688904,0.9991607666015625,0.33377665281295776,340.20115938800006,0,3.1721400000000015,25,7,2,7,3,100.48540000000006,25,76.89
COCCCNc1nc(Nc2ccccc2OC)c2cnn(C)c2n1,130,MCULE-2349700794-DMCH,MCULE-FULL,21586381,0.82522,-4.625543118,71.70157623291016,48.76247024536133,14.032552719116211,2.6320250034332275,2.129538059234619,84.30744171142578,-3.839606762,2.680156707763672,0.8237348794937134,0.9038209319114685,0.998718262,0.27404558658599854,0.064126112,0.44413745403289795,0.010775048285722733,0.9978348612785339,0.959740937,0.3978680968284607,0.985808253,0.9995861649513245,0.059524953,342.18042394400004,0,2.5639000000000003,25,8,2,8,3,97.56340000000006,25,86.11999999999999
CCCCCNc1nc(Nc2ccccc2OC)c2cnn(C)c2n1,131,MCULE-2607672377-DMCH,MCULE-FULL,21579490,0.82521,-4.70412159,73.59636688232422,72.49622344970703,34.433189392089844,2.859255313873291,2.4621706008911133,91.83088684082031,-4.021070957,3.151817560195923,0.9628666639328003,0.9245141744613647,0.9420642256736755,0.23078641295433044,0.5789275765419006,0.012877972,0.7177475690841675,0.9985159039497375,0.9713605046272278,0.679165244,0.9984416365623474,0.9997425675392151,0.3774229884147644,340.20115938800006,0,3.717600000000002,25,7,2,8,3,100.59540000000007,25,76.89
COCCNc1nc(Nc2ccccc2Br)c2cnn(C)c2n1,132,MCULE-3333118016-DMCH,MCULE-FULL,21573208,0.82512,-4.840501785,49.84461975097656,59.720375061035156,0.036161143,2.2272160053253174,2.629430055618286,94.37222290039062,-3.779614449,2.779747486114502,0.9192959070205688,0.8770521879196167,0.9994437098503113,0.010019173845648766,0.7478281259536743,0.001260219,0.049758397,0.9942985773086548,0.4390200078487396,0.9723325967788696,0.9745990633964539,0.9999358654022217,0.001211282,376.06472126400007,0,2.9277000000000015,23,7,2,6,3,94.09440000000005,23,76.89
COc1ccc(CNc2nc(NCCO)c3nccnc3n2)cc1,133,MCULE-7240710083-DMCH,MCULE-FULL,659642,0.825,-5.427237034,42.084617614746094,41.359500885009766,3.6561906337738037,2.2322545051574707,1.7481096982955933,78.42988586425781,-2.710129738,2.030843496322632,0.3572644591331482,0.47494834661483765,0.9965155124664307,0.23772890865802765,0.07899446,0.010639236308634281,0.18138451874256134,0.6533349752426147,0.9824106693267822,0.9372527599334717,0.9983484745025635,0.9997537732124329,0.00501423,326.14912381600004,0,1.4446999999999997,24,8,3,7,3,91.02420000000001,24,105.08
COCCCNc1nc(Nc2cc(C)c(C)cc2Br)c2cnn(C)c2n1,134,MCULE-3162714200-DMCH,MCULE-FULL,21588024,0.82492,-4.96018219,21.747821807861328,66.37229919433594,37.912933349609375,2.628627300262451,2.4005961418151855,93.63492584228516,-4.470402718,7.850717544555664,0.7414898872375488,0.9972979426383972,0.9995705485343933,0.007479944,0.8490623831748962,0.013971591368317604,0.5332077741622925,0.9993144273757935,0.9826900959014893,0.2914900481700897,0.9998725652694702,0.9996353387832642,0.6482338309288025,418.11167145600007,0,3.9346400000000017,26,7,2,7,3,108.18540000000004,26,76.89
CC(C)CCNc1nc(Nc2ccc(Br)cc2)c2cnn(C)c2n1,135,MCULE-9903241311-DMCH,MCULE-FULL,21582926,0.82477,-5.226290226,80.93934631347656,78.14462280273438,13.498332977294922,2.816028118133545,2.349907159805298,99.23995971679688,-3.571043015,5.234737873077393,0.7018863558769226,0.9300239682197571,0.9990353584289551,0.058494177,0.9107939600944519,0.4482630491256714,0.2185039520263672,0.990304172,0.43685901165008545,0.6083724498748779,0.929029107,0.9995906949043274,0.058367826,388.1011067720001,0,4.327400000000003,24,6,2,6,3,101.67340000000004,24,67.66
CCCNc1nc(Nc2ccc(CC)cc2)c2cnn(C)c2n1,136,MCULE-8258269984-DMCH,MCULE-FULL,21563110,0.8247,-4.741174221,83.69891357421875,85.5041275,7.113322734832764,2.6058619022369385,2.7459325790405273,94.04622650146484,-4.182240963,2.7581684589385986,0.991523266,0.9776124358177185,0.998666525,0.019128783,0.4247431755065918,0.1139497309923172,0.12802112102508545,0.9804799556732178,0.097720921,0.6525073051452637,0.8780900239944458,0.9999490976333618,0.020714192,310.1905947,0,3.491200000000002,23,6,2,6,3,94.18740000000004,23,67.66
COC(CNc1nc(-c2ccc(Cl)cc2)nc2c1CCC2)OC,137,MCULE-8918085748-DMCH,MCULE-FULL,16458863,0.82451,-4.636236668,86.78501892089844,42.20160675048828,4.441124916,2.770960807800293,2.7650880813598633,88.11308288574219,-3.663568258,3.782092571258545,0.5279292464256287,0.9998849630355835,0.9999613761901855,0.14465412497520447,0.001105682,0.46283450722694397,0.6324713826179504,0.9083652496337891,0.6055101752281189,0.2964652478694916,0.9998860359191895,0.9999085664749146,0.00082942,333.12440455999996,0,3.3165000000000013,23,5,1,6,3,90.79870000000004,23,56.269999999999996
